,ghi,dni,dhi
2020-05-22 14:10:00-06:00,888.6991882373355,590.7985918768969,335.61606924206365
2020-05-22 14:15:00-06:00,881.4443223297927,587.1959404786269,334.65955070431585
2020-05-22 14:20:00-06:00,873.8376247597374,583.78886300403,333.3367954604081
2020-05-22 14:25:00-06:00,865.8844453977712,580.5768011024959,331.6517705183844
2020-05-22 14:30:00-06:00,857.5901888488825,577.5578349703426,329.61007070282733
2020-05-22 14:35:00-06:00,848.9605252871238,574.7291835654165,327.21863148317925
2020-05-22 14:40:00-06:00,840.0009622498823,572.0859785647191,324.48636421496474
2020-05-22 14:45:00-06:00,830.7175901777663,569.6231009277725,321.4231782468041
2020-05-22 14:50:00-06:00,821.1162283167033,567.332835942832,318.0411737103394
2020-05-22 14:55:00-06:00,811.2031613298935,565.2066085583657,314.3537372688416
2020-05-22 15:00:00-06:00,800.9847180589521,563.2337090217933,310.3761635649366
2020-05-22 15:05:00-06:00,785.383950490453,549.7808851070159,311.0675754927613
2020-05-22 15:10:00-06:00,769.6083758611269,537.7298581344824,310.3317135907697
2020-05-22 15:15:00-06:00,753.6711378105588,526.814330910615,308.429555499363
2020-05-22 15:20:00-06:00,737.5850877630251,516.6303347969206,305.72973686206996
2020-05-22 15:25:00-06:00,721.3633862543983,506.64471743941414,302.694704053127
2020-05-22 15:30:00-06:00,705.0190836820714,496.21779570977304,299.8541997238691
2020-05-22 15:35:00-06:00,688.5652232928174,484.6467717922809,297.7633646948053
2020-05-22 15:40:00-06:00,672.0149153177364,471.231612094958,296.94524972667443
2020-05-22 15:45:00-06:00,655.3809682571108,455.36319337179725,297.81941880045895
2020-05-22 15:50:00-06:00,638.6764318185697,436.6350562460228,300.61909259922805
2020-05-22 15:55:00-06:00,621.9142189413711,414.96886916442213,305.3049018043901
2020-05-22 16:00:00-06:00,605.1072405515331,390.7463247727087,311.4838786583567
2020-05-22 16:05:00-06:00,588.2682146063705,380.2607066793258,307.00756863154277
2020-05-22 16:10:00-06:00,571.4099751756795,367.24642634256713,304.1992534433705
2020-05-22 16:15:00-06:00,554.5451112978745,354.4902436577439,300.97473879992435
2020-05-22 16:20:00-06:00,537.6862698267306,341.9837143169773,297.3505521708841
2020-05-22 16:25:00-06:00,520.8459686747677,329.7179587892096,293.3435988646222
2020-05-22 16:30:00-06:00,504.03664664863237,317.68375034789665,288.97109241693533
2020-05-22 16:35:00-06:00,487.27068552988464,305.87158861969,284.25048150003784
2020-05-22 16:40:00-06:00,470.560296943527,294.2714257990423,279.1994669599342
2020-05-22 16:45:00-06:00,453.9176040707447,282.8728376370177,273.83590801876005
2020-05-22 16:50:00-06:00,437.354697411917,271.6651675524363,268.177737814846
2020-05-22 16:55:00-06:00,420.8835356508976,260.63726114430267,262.2429771908195
2020-05-22 17:00:00-06:00,404.5160023152557,249.7776131744693,256.0496449583923
2020-05-22 17:05:00-06:00,388.2637874585104,239.07405498218762,249.6157638670403
2020-05-22 17:10:00-06:00,372.1386064443051,228.51427094321934,242.95921562033243
2020-05-22 17:15:00-06:00,356.1519587542954,218.0852030835303,236.09778561877982
2020-05-22 17:20:00-06:00,340.31534303272446,207.77355766559967,229.04902829229286
2020-05-22 17:25:00-06:00,324.64017128081645,197.56558851140286,221.8302488554046
2020-05-22 17:30:00-06:00,309.1376768615878,187.4468666679406,214.45846716100326
2020-05-22 17:35:00-06:00,293.81924505533914,177.4030767598943,206.9502846509348
2020-05-22 17:40:00-06:00,278.69595812422637,167.41894058544187,199.3219223701674
2020-05-22 17:45:00-06:00,263.77905690872,157.47935113682374,191.5890690896922
2020-05-22 17:50:00-06:00,249.07974112807895,147.56892781646872,183.76686871322855
2020-05-22 17:55:00-06:00,234.60924388331003,137.6722942990429,175.86983897594638
2020-05-22 18:00:00-06:00,220.378906490898,127.7743422299331,167.91181930280476
2020-05-22 18:05:00-06:00,206.6937985073543,118.57812829237608,159.91640002730787
2020-05-22 18:10:00-06:00,193.23983346358307,109.28590813316134,151.90163927968592
2020-05-22 18:15:00-06:00,180.0289335920443,99.88320496712426,143.8767036268562
2020-05-22 18:20:00-06:00,167.0734629117413,90.35718262398,135.8499233311615
2020-05-22 18:25:00-06:00,154.3863290950722,80.6972976450054,127.82881253312468
2020-05-22 18:30:00-06:00,141.98125666408998,70.8964950878813,119.820162526496
2020-05-22 18:35:00-06:00,129.8728886902988,60.95190393345146,111.83023102825015
2020-05-22 18:40:00-06:00,118.07716634746613,50.86608983841821,103.86512957777946
2020-05-22 18:45:00-06:00,106.61158160472382,40.647349779341056,95.93146170624784
2020-05-22 18:50:00-06:00,95.49570723541113,30.30941079563865,88.03741925505666
2020-05-22 18:55:00-06:00,84.75173848222491,19.868276281017284,80.19451422068596
2020-05-22 19:00:00-06:00,74.40522279403864,9.333878753154849,72.42028681285751
2020-05-22 19:05:00-06:00,64.48608506380101,0.0,64.48608506380101
2020-05-22 19:10:00-06:00,55.02982256905263,0.0,55.02982256905263
